vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-27.3361,2.20675,-6.5354,302,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.5557,-46.9691,-0.658314,80,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-29.6424,7.65392,8.69858,76,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.0746,-27.5967,-8.65685,120,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.874041,24.4218,-6.24403,14203,-50,-50,7,-50,50,13,50,-50,8,50,50,8
-23.7618,31.9458,6.54824,34,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.2788,-19.4434,0.092909,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
28.298,7.94059,-6.17275,85663,-50,-50,30,-50,50,58,50,-50,94,50,50,112
17.0398,47.5234,-6.63697,124815,-50,-50,54,-50,50,100,50,-50,64,50,50,169
-36.2796,-17.5371,-1.96083,29508,-50,-50,35,-50,50,20,50,-50,12,50,50,7
30.437,-47.4633,3.98701,67,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.22094,7.16798,-0.564102,51,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-49.1146,-39.6327,9.80081,3538,-50,-50,7,-50,50,2,-99.9,-99.9,-1,50,50,2
15.3897,39.8261,-9.16199,126265,-50,-50,66,-50,50,104,50,-50,55,50,50,190
-4.26175,-43.8943,-0.171319,89682,-50,-50,117,-50,50,49,50,-50,85,50,50,27
46.2261,45.7117,-0.90216,73,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,50,50,1
-36.2604,40.0722,-2.83185,17157,-50,-50,8,-50,50,57,50,-50,6,50,50,7
38.8834,11.9428,1.69208,180818,-50,-50,71,-50,50,104,50,-50,144,50,50,198
-9.49676,-16.2444,3.01641,110,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-35.5361,29.7204,-6.46783,109407,-50,-50,57,-50,50,241,50,-50,42,50,50,67
-17.5113,-24.927,-3.90792,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.2972,-20.9738,-3.19026,127,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.8649,49.7506,-4.4624,66,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.46193,-8.15742,3.94266,1549,-50,-50,1,-99.9,-99.9,-1,50,-50,3,50,50,2
-34.37,25.3672,-6.09313,148,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-39.9155,25.4147,7.9888,28436,-50,-50,17,-50,50,52,50,-50,5,50,50,13
28.3078,-37.5653,-7.35679,82,-99.9,-99.9,-1,-99.9,-99.9,-1,50,-50,1,-99.9,-99.9,-1
-49.3918,0.292513,-6.28881,114062,-50,-50,111,-50,50,124,50,-50,46,50,50,52
4.0412,40.0131,8.96519,5575,-50,-50,1,-50,50,4,-99.9,-99.9,-1,50,50,9
-23.9068,19.6947,1.01456,16942,-50,-50,9,-50,50,18,50,-50,11,50,50,12
34.659,13.8959,5.7788,68883,-50,-50,37,-50,50,19,50,-50,42,50,50,93
-4.53444,-7.79873,7.02365,336043,-50,-50,250,-50,50,199,50,-50,257,50,50,216
48.2668,42.2606,-6.78233,115293,-50,-50,39,-50,50,63,50,-50,64,50,50,515
-37.2577,-8.90041,7.72809,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.431602,37.2301,-1.5895,20481,-50,-50,9,-50,50,18,50,-50,9,50,50,21
-43.6376,39.8186,0.0643597,70652,-50,-50,30,-50,50,211,50,-50,26,50,50,25
17.6466,-16.3353,-8.38751,15908,-50,-50,9,-50,50,6,50,-50,18,50,50,6
14.3158,-39.4913,-3.06777,18078,-50,-50,16,-50,50,7,50,-50,36,50,50,14
13.4882,-41.6946,-3.02413,47836,-50,-50,41,-50,50,26,50,-50,70,50,50,23
7.84436,37.3111,-7.68045,4917,-50,-50,4,-50,50,2,50,-50,2,50,50,5
-27.8189,10.8262,-5.43581,7112,-50,-50,10,-50,50,13,50,-50,3,50,50,4
-33.558,13.0552,8.91225,4332,-50,-50,7,-50,50,5,50,-50,2,-99.9,-99.9,-1
43.8789,-17.1838,-2.33294,7322,-50,-50,5,-50,50,6,50,-50,8,50,50,7
13.8062,31.2706,1.89847,27,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-34.4854,38.4353,-4.75084,103879,-50,-50,55,-50,50,299,50,-50,32,50,50,61
