vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
3.77822,8.91089,3.48393,101,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-25.0868,24.1371,-5.8149,9206,-35,-35,8,-35,35,37,35,-35,2,35,35,5
16.0508,-7.23571,6.92521,67,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.65434,15.6018,8.16028,100,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.9233,22.1819,5.70751,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-30.7466,6.31839,-2.01859,3863,-35,-35,7,-35,35,1,35,-35,4,35,35,2
4.62658,31.3573,4.67848,4684,-99.9,-99.9,-1,-35,35,3,-99.9,-99.9,-1,35,35,6
32.9748,23.6501,0.435896,15862,-35,-35,11,-35,35,6,35,-35,36,35,35,16
-13.5455,-27.9915,-4.81603,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
4.54454,-17.8492,3.35991,37463,-35,-35,37,-35,35,30,35,-35,46,35,35,30
5.83079,-18.1183,-3.289,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
34.1105,-24.1271,7.81556,123,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,35,35,1
-15.0298,-11.6799,3.92587,11250,-35,-35,13,-35,35,7,35,-35,11,35,35,6
-29.8837,5.23431,9.85871,157,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.73443,3.26064,2.41861,28,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.0325,-11.0584,-6.09534,269,-99.9,-99.9,-1,-35,35,1,-99.9,-99.9,-1,35,35,1
25.2786,-29.9961,6.81571,23036,-35,-35,9,-35,35,7,35,-35,75,35,35,13
29.4181,-12.1008,-3.9148,49,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,35,35,1
34.0855,-30.5825,-3.4666,57145,-35,-35,46,-35,35,15,35,-35,422,35,35,24
0.868828,25.4419,-8.83196,30,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.641702,-25.2788,8.45055,29639,-35,-35,39,-35,35,13,35,-35,45,35,35,23
3.55329,-7.99151,-4.70218,83,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.6509,-9.15349,-1.12299,119,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
10.018,24.613,6.38838,17905,-35,-35,13,-35,35,13,35,-35,9,35,35,34
-0.601751,-11.6555,1.82628,66,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.4631,-23.1912,4.71694,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
12.3129,-2.95802,-8.13467,113,-35,-35,2,-35,35,1,-99.9,-99.9,-1,-99.9,-99.9,-1
16.5179,34.93,5.56999,45,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.2103,4.28267,-6.3544,171343,-35,-35,195,-35,35,230,35,-35,115,35,35,122
10.0211,-27.6439,-3.06777,6891,-35,-35,7,-35,35,1,35,-35,12,35,35,6
9.44173,-29.1862,-3.02413,42429,-35,-35,40,-35,35,19,35,-35,83,35,35,30
5.49105,26.1177,-7.68045,4975,-35,-35,7,-35,35,9,35,-35,3,35,35,5
24.921,-3.49773,9.82412,19327,-35,-35,16,-35,35,6,35,-35,31,35,35,28
-31.955,20.3424,6.53327,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.5758,-1.53033,-0.102101,2444,-35,-35,2,-35,35,4,35,-35,2,-99.9,-99.9,-1
12.2504,-13.1745,-3.42355,72828,-35,-35,76,-35,35,52,35,-35,97,35,35,53
20.149,-1.38296,5.29455,64,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.7505,29.959,-3.50562,161,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
