vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
35.4714,-2.03325,21.9796,17608,-25,-25,5,-25,25,9,25,-25,16,25,25,12
30.4068,-37.2966,7.53022,31762,-25,-25,18,-25,25,16,25,-25,69,25,25,22
30.1205,40.056,13.5722,236,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
42.2852,-6.58745,-20.0417,43181,-25,-25,34,-25,25,36,25,-25,43,25,25,35
13.4551,-19.4184,22.9419,15049,-25,-25,15,-25,25,9,25,-25,17,25,25,10
-3.43452,8.03319,15.7411,12653,-25,-25,13,-25,25,9,25,-25,12,25,25,18
23.1746,-11.5214,4.27927,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-37.2777,33.9637,-13.6012,63,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.7561,-37.6462,-23.5313,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.87717,-23.2402,-7.63425,178,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.8031,-42.181,13.0384,25315,-25,-25,26,-25,25,14,25,-25,16,25,25,10
-9.93877,-8.85442,-9.36327,32472,-25,-25,60,-25,25,26,25,-25,11,25,25,20
24.1141,41.765,-23.5774,728526,-25,-25,416,-25,25,566,25,-25,441,25,25,992
-11.2594,31.8219,6.45559,6203,-25,-25,5,-25,25,14,25,-25,4,25,25,4
23.3635,8.33234,-5.70714,78,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.9518,-17.8489,-13.9178,535450,-25,-25,447,-25,25,277,25,-25,566,25,25,307
-14.2125,41.927,-10.8671,206176,-25,-25,105,-25,25,240,25,-25,100,25,25,157
-44.4627,40.7738,12.118,42786,-25,-25,19,-25,25,55,25,-25,24,25,25,22
-33.4638,36.9962,-16.2873,225735,-25,-25,137,-25,25,334,25,-25,101,25,25,140
-28.0385,-5.43385,-5.65157,93,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-40.9694,5.00783,-4.19524,786,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
