vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
-12.9372,-36.6003,33.3155,344,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-17.3906,12.0398,-33.8879,49491,-25,-25,25,-25,25,38,25,-25,34,25,25,39
4.75729,-23.4649,13.5052,65,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
33.2692,-1.46989,-18.3858,90,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
34.3464,-11.1823,-33.4559,4063,-99.9,-99.9,-1,-25,25,1,25,-25,2,25,25,1
22.9274,-23.1845,-10.255,454089,-25,-25,226,-25,25,220,25,-25,595,25,25,271
-4.1952,25.2472,31.2782,17442,-25,-25,6,-25,25,15,25,-25,7,25,25,16
-39.7589,15.0514,-0.24375,183612,-25,-25,119,-25,25,224,25,-25,93,25,25,110
-24.4334,-24.2503,20.8829,14204,-25,-25,42,-25,25,8,25,-25,6,25,25,8
-36.3919,28.5567,16.4183,5430,-25,-25,4,-25,25,11,25,-25,2,25,25,4
-35.3951,15.5497,-5.27117,402501,-25,-25,226,-25,25,648,25,-25,172,25,25,232
44.1003,44.9631,-4.55768,107392,-25,-25,37,-25,25,54,25,-25,44,25,25,98
28.8455,3.77208,-12.0925,124,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.8321,-7.84706,-34.6972,32,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
30.3523,-21.6341,31.0588,8668,-25,-25,3,-99.9,-99.9,-1,25,-25,36,25,25,5
1.0266,33.4449,13.58,193094,-25,-25,100,-25,25,99,25,-25,86,25,25,137
19.2943,-33.1219,32.8805,67,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.75334,7.04337,20.3709,28443,-25,-25,14,-25,25,35,25,-25,15,25,25,16
-5.03171,-23.1817,8.58885,14856,-25,-25,14,-25,25,7,25,-25,8,25,25,4
38.2405,-19.3963,2.66943,237585,-25,-25,122,-25,25,108,25,-25,221,25,25,151
-8.89147,40.6122,11.578,2190,-25,-25,2,-25,25,2,-99.9,-99.9,-1,-99.9,-99.9,-1
-31.0974,-0.627434,29.3271,105,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.20346,-5.48022,7.60399,7197,-25,-25,7,-25,25,2,25,-25,7,25,25,3
23.1958,-11.8823,-21.1406,60,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-36.1601,-33.0018,20.7239,81814,-25,-25,84,-25,25,42,25,-25,28,25,25,31
-24.3856,-6.45722,-9.28192,485391,-25,-25,473,-25,25,360,25,-25,244,25,25,245
-14.3896,1.04492,-28.5021,83891,-25,-25,72,-25,25,62,25,-25,43,25,25,56
-27.2444,5.40389,-7.86497,287519,-25,-25,251,-25,25,301,25,-25,129,25,25,129
19.5833,38.26,-6.04133,19403,-25,-25,9,-25,25,16,25,-25,9,25,25,13
11.8781,-43.6076,33.3924,2588,-25,-25,2,-99.9,-99.9,-1,25,-25,2,25,25,1
41.015,-40.9584,34.7003,1408,-25,-25,2,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-2.20854,-5.20269,22.1449,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
30.8167,-4.95333,-16.0593,3252,-25,-25,3,-25,25,4,25,-25,1,25,25,3
1.91256,-42.6365,13.8159,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
36.2352,44.8175,10.6491,113,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
23.2171,-29.7992,20.0608,77941,-25,-25,35,-25,25,37,25,-25,566,25,25,41
-9.29448,2.95739,33.6658,109,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
